,open,high,low,close,volume
2020-01-02,118.86,119.89,118.7,118.94,6764370
2020-01-03,118.27,118.79,117.59,117.89,5399237
2020-01-06,117.4,118.09,116.77,117.65,6438004
2020-01-07,117.26,117.52,116.2,116.56,6849343
2020-01-08,116.3,116.73,115.68,116.16,5875310
2020-01-09,116.15,117.37,116.08,117.36,5563504
2020-01-10,117.24,117.34,115.98,116.38,6054752
2020-01-13,116.38,116.55,115.37,115.88,6112067
2020-01-14,115.47,116.21,115.13,116.18,6585652
2020-01-15,114.63,115.87,114.52,115.28,7452152
2020-01-16,115.5,115.93,115.28,115.9,5367367
2020-01-17,116.05,116.3,114.64,114.96,10043330
2020-01-21,114.59,115.69,114.52,115.59,7352220
2020-01-22,115.22,116.53,115.18,116.1,4926077
2020-01-23,116.21,116.31,115.04,115.81,4304458
2020-01-24,116.0,116.03,114.15,114.37,4382488
2020-01-27,113.19,116.23,112.68,115.86,7017261
2020-01-28,115.98,116.9,115.95,116.6,5270207
2020-01-29,116.56,117.12,115.89,115.89,3775540
2020-01-30,115.61,116.72,115.3314,116.58,4581478
2020-01-31,115.8,116.26,113.9,114.49,7773757
2020-02-03,114.9,115.39,114.1,114.27,4347022
2020-02-04,115.24,116.24,114.89,115.27,5230874
2020-02-05,115.6,116.95,114.85,116.81,5681974
2020-02-06,116.83,117.23,116.06,116.31,5351667
2020-02-07,116.11,116.76,115.76,116.45,3689627
2020-02-10,115.75,116.98,115.05,115.25,6137946
2020-02-11,115.43,115.5,114.44,115.4,5796817
2020-02-12,115.5,116.42,115.41,115.85,4730714
2020-02-13,115.85,117.54,115.58,117.44,5330650
2020-02-14,117.67,118.57,117.16,117.89,8099958
2020-02-18,118.47,119.95,117.36,119.63,11513005
2020-02-19,119.5,119.94,117.68,117.68,7184841
2020-02-20,117.21,118.11,116.86,117.69,5022949
2020-02-21,117.44,118.75,117.31,118.58,6242101
2020-02-24,117.46,118.46,115.95,116.32,6615762
2020-02-25,116.35,117.07,114.05,114.39,7762461
2020-02-26,114.7,115.17,113.65,113.78,6673301
2020-02-27,112.56,114.07,110.35,110.4,9487907
2020-02-28,107.69,108.52,104.37,107.68,17455568
2020-03-02,107.6,116.4,107.29,115.88,17071512
2020-03-03,116.08,117.53,112.34,112.91,11111451
2020-03-04,114.24,116.84,113.47,116.77,8206578
2020-03-05,114.4,117.25,113.91,115.92,8545981
2020-03-06,113.87,117.91,113.01,117.23,9802931
2020-03-09,113.82,120.63,112.73,117.16,19739772
2020-03-10,118.1,120.68,114.92,119.79,12595922
2020-03-11,117.51,119.03,112.8,114.43,10594044
2020-03-12,106.02,111.49,102.98,104.05,18636442
2020-03-13,108.24,114.59,103.88,114.1,14314503
2020-03-16,105.2,111.33,102.0,106.76,12244052
2020-03-17,112.77,119.27,110.46,119.26,17594605
2020-03-18,115.0,128.08,114.5,122.58,25775231
2020-03-19,124.46,127.0,117.63,119.45,19026770
2020-03-20,119.5,122.79,111.89,113.97,18468231
2020-03-23,114.17,117.54,112.21,114.28,13111039
2020-03-24,115.87,117.37,111.31,115.03,14219120
2020-03-25,112.97,114.0,108.05,109.4,17729810
2020-03-26,109.4,110.87,106.85,109.82,19415259
2020-03-27,110.11,112.28,108.6,109.58,12046174
2020-03-30,111.86,115.8,110.94,115.19,9734383
2020-03-31,114.31,116.19,112.64,113.62,8750490
2020-04-01,112.15,115.53,111.8,114.14,9409399
2020-04-02,113.18,119.11,112.34,118.65,9833460
2020-04-03,117.21,119.91,117.03,119.48,9538119
2020-04-06,119.06,126.39,118.94,126.07,15915420
2020-04-07,123.98,126.49,121.64,121.99,13785434
2020-04-08,123.69,123.81,120.59,121.84,9285834
2020-04-09,118.22,122.87,117.66,121.8,10942776
2020-04-13,121.27,125.67,121.17,125.3,8054436
2020-04-14,127.1,129.79,126.04,129.0,11354477
2020-04-15,129.0,129.88,127.12,128.76,7473419
2020-04-16,129.0,132.92,128.25,132.33,10592346
2020-04-17,131.48,132.97,129.73,132.12,10304035
2020-04-20,132.39,133.38,129.76,129.85,8126456
2020-04-21,130.07,131.03,128.16,129.21,9297850
2020-04-22,130.0,132.38,128.9,131.59,6482584
2020-04-23,129.85,131.09,127.73,128.53,9607114
2020-04-24,129.35,129.89,128.56,129.44,5781068
2020-04-27,130.0,130.31,128.17,128.3,5969286
2020-04-28,128.28,130.24,127.7,128.0,6908658
2020-04-29,125.57,125.76,122.55,123.6,14852412
2020-04-30,123.08,123.44,121.04,121.55,13488703
2020-05-01,121.48,123.69,120.78,122.92,10376950
2020-05-04,123.84,124.4,121.71,123.7,5932765
2020-05-05,123.8,125.26,123.26,124.73,6444262
2020-05-06,125.21,125.49,122.85,123.3,5763576
2020-05-07,123.46,123.98,121.5,121.89,9114899
2020-05-08,122.75,123.01,121.62,122.94,6943512
2020-05-11,123.04,124.31,123.01,123.67,8444748
2020-05-12,124.48,125.66,123.78,123.78,6359134
2020-05-13,123.5,126.24,123.09,123.71,9719727
2020-05-14,124.85,125.13,121.3,123.42,7406341
2020-05-15,123.47,125.94,123.09,125.94,10572857
2020-05-18,127.5,128.56,126.1,127.66,12874143
2020-05-19,131.75,131.99,124.81,124.95,24887982
2020-05-20,126.49,126.59,124.63,125.45,10743039
2020-05-21,124.89,126.14,124.25,124.99,7506494
2020-05-22,125.1,125.35,123.77,124.33,7450636
2020-05-26,124.34,125.51,123.63,123.86,7903797
2020-05-27,123.97,124.49,121.03,122.48,10351764
2020-05-28,123.72,124.95,123.16,123.69,8141315
2020-05-29,124.24,124.71,121.93,124.06,9770135
2020-06-01,123.44,124.41,122.36,123.96,6847773
2020-06-02,123.59,124.15,122.81,123.94,6392688
2020-06-03,123.9,123.99,122.66,123.47,6747267
2020-06-04,122.8,123.89,121.82,122.11,7998768
2020-06-05,122.57,122.68,119.91,121.56,13106357
2020-06-08,119.58,121.24,119.46,121.24,9442642
2020-06-09,121.6,122.0,120.56,121.35,6909977
2020-06-10,121.56,122.5,121.13,121.16,9351067
2020-06-11,120.99,122.58,119.48,120.09,11382043
2020-06-12,120.51,120.75,117.06,117.74,10780486
2020-06-15,118.4,118.68,117.01,118.08,10887503
2020-06-16,119.8,120.23,118.54,119.65,8388944
2020-06-17,119.86,120.13,118.4,119.03,6714841
2020-06-18,118.54,119.06,117.66,117.99,6684980
2020-06-19,118.89,120.3,117.75,119.85,13359428
2020-06-22,120.97,122.09,120.4,121.68,9104574
2020-06-23,122.75,122.85,120.96,121.07,6573083
2020-06-24,120.74,121.12,119.58,120.3,6848178
2020-06-25,119.76,120.16,118.38,119.71,6853555
2020-06-26,119.6,120.84,118.02,118.32,8993309
2020-06-29,118.5,119.68,118.215,119.06,5503784
2020-06-30,119.22,120.13,118.54,119.78,6834631
2020-07-01,119.45,119.92,118.66,119.69,6579844
2020-07-02,120.09,120.88,118.86,119.21,5892639
2020-07-06,119.8,119.87,118.22,118.89,7225524
2020-07-07,118.45,127.55,118.22,126.95,31078572
2020-07-08,128.0,128.13,124.4,124.44,17350231
2020-07-09,125.61,128.18,124.95,127.75,14231455
2020-07-10,128.74,131.37,127.26,130.68,14738615
2020-07-13,131.33,133.63,128.89,129.52,14104242
2020-07-14,129.28,132.5,129.03,132.01,8798218
2020-07-15,132.27,134.13,130.8,132.0,10572350
2020-07-16,132.05,132.73,131.24,132.2,5877195
2020-07-17,133.37,133.37,131.47,131.74,6058275
2020-07-20,131.96,132.74,131.14,131.47,6110154
2020-07-21,131.56,133.99,131.45,132.33,7237359
2020-07-22,132.57,133.03,131.19,132.66,5388177
2020-07-23,133.0,133.15,131.31,131.64,5598752
2020-07-24,130.95,132.4,130.51,131.24,4345783
2020-07-27,130.86,131.98,130.86,131.21,4681850
2020-07-28,131.5,132.38,130.92,131.76,4804721
2020-07-29,131.56,131.86,129.85,130.69,4741109
2020-07-30,129.42,130.42,128.72,130.12,4596121
2020-07-31,129.65,130.09,127.62,129.4,7211535
2020-08-03,129.91,130.115,128.2713,129.3,4992088
2020-08-04,129.65,131.71,128.94,131.64,6073225
2020-08-05,130.45,130.75,128.83,129.81,8503573
2020-08-06,129.13,130.23,129.0299,129.35,4832140
2020-08-07,129.58,130.46,129.11,129.97,5519487
2020-08-10,130.24,132.34,129.65,131.88,5894354
2020-08-11,132.59,132.87,129.7303,130.2,8453355
2020-08-12,130.47,132.23,129.08,131.89,6372112
2020-08-13,131.21,131.96,130.73,131.85,6622444
2020-08-14,132.34,132.97,131.63,132.6,6702087
2020-08-17,134.35,136.13,133.85,135.6,12721145
2020-08-18,136.17,137.6323,133.17,134.71,26744177
2020-08-19,134.21,134.66,131.855,132.41,12718401
2020-08-20,131.21,132.07,130.05,130.57,8936882
2020-08-21,130.55,132.67,130.1,131.63,8287994
2020-08-24,132.25,132.48,130.33,131.33,6604550
2020-08-25,130.8,131.2367,129.67,130.63,7240819
2020-08-26,130.21,130.88,129.7,130.7,6271556
2020-08-27,131.08,139.35,130.9,136.63,39672909
2020-08-28,141.0,141.07,137.84,140.3,21350313
2020-08-31,137.48,138.89,135.53,138.85,15078777
2020-09-01,141.2,149.59,140.05,147.59,35708207
2020-09-02,151.25,151.33,145.61,147.68,17221988
2020-09-03,146.7,149.6,141.81,144.54,16005003
2020-09-04,144.02,145.0382,140.1,142.83,11327363
2020-09-08,141.41,141.9,138.26,138.45,11322251
2020-09-09,140.09,142.61,139.45,139.89,11223034
2020-09-10,140.06,140.535,136.5857,136.81,11236417
2020-09-11,137.05,138.44,135.55,136.7,9626577
2020-09-14,136.14,141.1,135.88,137.32,15244646
2020-09-15,138.23,139.0799,136.68,137.36,10142622
2020-09-16,138.41,138.6825,136.05,136.26,9292649
2020-09-17,135.43,137.57,135.02,136.69,12415026
2020-09-18,136.44,137.53,134.75,135.29,18236353
2020-09-21,136.5,137.24,135.29,137.07,15758501
2020-09-22,137.07,138.99,136.57,138.31,11034018
2020-09-23,139.0,139.24,135.8193,135.99,7711108
2020-09-24,135.73,137.795,135.07,136.7,9817694
2020-09-25,136.52,137.535,135.96,137.27,7539596
2020-09-28,137.16,138.05,136.72,137.25,7065659
2020-09-29,137.25,138.14,136.39,137.14,9240908
2020-09-30,137.39,141.74,137.2014,139.91,11608817
2020-10-01,140.8,144.3799,140.26,143.08,14430333
2020-10-02,142.34,143.1,140.1297,140.5,8194974
2020-10-05,141.29,142.1899,141.065,141.8,4753039
2020-10-06,141.87,142.9399,140.25,140.63,7158481
2020-10-07,141.26,141.55,140.25,140.89,5649732
2020-10-08,141.51,142.09,141.12,141.36,4892290
2020-10-09,141.66,143.34,141.56,142.78,4831602
2020-10-12,143.02,145.39,143.02,144.25,6134149
2020-10-13,144.68,146.605,144.36,146.23,7933449
2020-10-14,146.4,146.525,143.7601,143.94,6574109
2020-10-15,143.09,144.96,142.8374,144.53,4568475
2020-10-16,145.4,146.15,144.47,144.71,5647341
