,open,high,low,close,volume
2020-01-02,585.05,585.12,568.74,571.85,648589
2020-01-03,565.34,571.53,564.29,564.45,545247
2020-01-06,562.23,565.72,560.92,563.41,642008
2020-01-07,565.7,566.14,559.39,560.36,601214
2020-01-08,562.04,570.33,561.0,569.28,628822
2020-01-09,571.61,573.14,562.76,565.63,748399
2020-01-10,567.85,571.19,566.26,567.09,333958
2020-01-13,567.47,575.25,566.33,574.86,435450
2020-01-14,574.74,578.97,572.56,574.47,603387
2020-01-15,576.13,587.79,573.96,584.56,486827
2020-01-16,589.82,589.82,581.79,584.98,498306
2020-01-17,586.34,595.07,583.83,594.47,714452
2020-01-21,594.45,598.25,590.35,593.06,532013
2020-01-22,596.08,596.61,590.89,592.93,364603
2020-01-23,594.16,596.63,589.45,596.54,432377
2020-01-24,599.0,599.95,591.93,594.84,466835
2020-01-27,587.89,589.95,582.55,584.27,411085
2020-01-28,584.5,592.96,584.5,591.05,396519
2020-01-29,593.0,598.0,590.26,590.26,635457
2020-01-30,562.4,570.77,555.5,568.9,1074259
2020-01-31,560.37,564.0,551.2,556.99,901194
2020-02-03,559.32,578.08,557.86,574.91,839331
2020-02-04,578.84,589.99,576.4,586.97,640815
2020-02-05,586.96,587.48,570.93,582.44,813288
2020-02-06,584.06,585.58,579.3,581.9,661381
2020-02-07,581.32,581.32,571.63,572.55,568166
2020-02-10,571.11,574.76,568.86,572.28,506192
2020-02-11,573.25,581.15,572.67,577.04,407948
2020-02-12,577.15,581.99,575.65,580.14,369780
2020-02-13,577.23,582.57,576.1,579.76,279455
2020-02-14,580.37,585.45,579.17,585.45,305374
2020-02-18,583.12,583.88,576.2,581.78,413129
2020-02-19,585.0,592.39,584.94,589.05,492992
2020-02-20,585.77,591.28,580.0,584.08,340577
2020-02-21,580.31,583.19,572.39,573.34,383160
2020-02-24,561.36,571.97,557.01,567.1,565813
2020-02-25,569.79,570.8,550.25,550.96,843480
2020-02-26,555.16,565.13,548.85,550.61,724120
2020-02-27,542.36,548.35,524.9,525.36,781692
2020-02-28,508.15,516.75,497.67,516.75,1358263
2020-03-02,522.02,538.32,513.02,538.32,840329
2020-03-03,540.52,552.41,530.61,540.58,737567
2020-03-04,553.27,574.86,545.3,574.78,736650
2020-03-05,561.04,566.04,549.26,554.91,591870
2020-03-06,542.76,544.52,529.49,541.0,657315
2020-03-09,501.35,538.34,500.5,527.16,1161497
2020-03-10,542.27,546.46,515.42,546.02,943140
2020-03-11,533.0,534.65,507.55,520.14,1038710
2020-03-12,486.67,509.36,471.01,482.64,1083117
2020-03-13,502.57,505.46,462.87,499.33,1424611
2020-03-16,449.0,450.66,405.44,406.07,1578873
2020-03-17,415.1,434.19,377.7,420.38,1981153
2020-03-18,388.79,410.19,325.43,402.86,1712666
2020-03-19,398.84,448.96,388.1,445.12,1027243
2020-03-20,453.22,457.03,405.98,412.7,1262809
2020-03-23,410.82,422.81,390.77,396.7,958930
2020-03-24,418.56,460.41,416.45,454.02,1245094
2020-03-25,452.27,474.83,447.25,451.66,922274
2020-03-26,465.03,473.27,454.0,466.14,854179
2020-03-27,451.0,471.49,450.0,459.66,663046
2020-03-30,471.65,486.48,462.89,481.83,753156
2020-03-31,476.49,481.75,457.55,459.52,1279894
2020-04-01,439.91,444.52,421.4,424.98,1143501
2020-04-02,420.2,439.97,412.01,436.91,1085949
2020-04-03,435.0,442.59,416.24,420.03,683831
2020-04-06,442.79,462.98,438.11,458.62,731077
2020-04-07,475.36,484.97,462.03,463.35,811860
2020-04-08,470.25,491.97,462.05,488.31,590319
2020-04-09,498.25,518.17,487.65,492.15,1064682
2020-04-13,482.31,492.41,472.88,489.2,856924
2020-04-14,500.0,510.65,490.01,504.39,754385
2020-04-15,490.76,499.98,485.84,492.68,623297
2020-04-16,499.69,501.99,476.1,485.03,742029
2020-04-17,497.54,518.06,497.54,516.75,608081
2020-04-20,506.82,514.91,492.93,495.87,582375
2020-04-21,488.39,492.89,479.62,484.9,328174
2020-04-22,494.67,505.36,494.67,500.29,372434
2020-04-23,500.44,508.67,497.63,498.7,305076
2020-04-24,501.59,506.74,494.59,506.06,269058
2020-04-27,503.96,514.84,497.29,511.46,467034
2020-04-28,519.0,519.88,505.06,508.73,521546
2020-04-29,536.0,559.63,523.98,538.86,962204
2020-04-30,527.87,543.62,523.63,536.37,686390
2020-05-01,525.64,529.75,520.07,526.44,413668
2020-05-04,524.21,529.87,516.96,528.84,394804
2020-05-05,533.96,539.74,529.53,532.69,373889
2020-05-06,535.0,536.6,523.44,524.02,341850
2020-05-07,529.76,533.3,526.21,528.56,390857
2020-05-08,539.06,553.58,534.7,549.68,492364
2020-05-11,543.21,563.77,542.8,558.84,798555
2020-05-12,557.09,563.76,553.46,553.46,622568
2020-05-13,550.44,554.7,539.7,548.32,488926
2020-05-14,540.32,545.62,528.19,545.55,543660
2020-05-15,540.49,568.38,539.3,568.38,886296
2020-05-18,580.0,586.12,571.9,572.25,618936
2020-05-19,570.9,575.65,562.51,563.74,554995
2020-05-20,570.8,575.61,564.31,564.63,629971
2020-05-21,565.82,571.25,563.0,570.0,535088
2020-05-22,571.69,577.33,567.94,577.3,279154
2020-05-26,585.0,585.89,579.37,583.13,459255
2020-05-27,585.0,585.5,572.55,582.86,451705
2020-05-28,590.0,595.92,585.87,590.01,549279
2020-05-29,588.27,596.3,585.22,593.85,438482
2020-06-01,593.42,594.93,580.04,582.46,346905
2020-06-02,580.35,599.18,579.19,597.11,527408
2020-06-03,599.31,603.36,593.09,594.16,515328
2020-06-04,590.57,593.0,571.83,575.16,635888
2020-06-05,583.04,590.95,566.34,585.29,884807
2020-06-08,583.43,584.27,570.5,575.0,697493
2020-06-09,570.71,585.88,570.25,581.77,507862
2020-06-10,583.04,585.78,577.36,580.96,374353
2020-06-11,574.17,576.18,543.94,546.32,961110
2020-06-12,560.2,561.29,539.17,547.62,735203
2020-06-15,536.0,572.0,535.97,570.01,876077
2020-06-16,586.44,588.34,566.08,576.36,434625
2020-06-17,580.27,588.0,576.56,582.0,409643
2020-06-18,578.0,585.04,577.55,581.7,278313
2020-06-19,591.67,591.78,578.84,584.67,704740
2020-06-22,594.45,594.45,574.12,582.47,444350
2020-06-23,589.68,589.68,574.14,576.33,493181
2020-06-24,574.97,575.19,566.1,566.65,416105
2020-06-25,567.63,574.3,557.53,573.21,328467
2020-06-26,572.81,573.88,555.86,557.53,549455
2020-06-29,561.09,569.8,553.01,566.0,343611
2020-06-30,567.6,579.88,563.72,577.85,481065
2020-07-01,577.77,581.94,571.49,577.56,635707
2020-07-02,582.85,586.57,580.19,582.97,450481
2020-07-06,590.0,592.73,583.76,592.16,548220
2020-07-07,585.49,591.58,584.1,588.74,443287
2020-07-08,590.0,595.64,575.4,586.12,473000
2020-07-09,587.1,587.74,572.0,579.69,349814
2020-07-10,582.26,586.62,572.63,583.8,273560
2020-07-13,588.74,590.64,575.6,576.04,380661
2020-07-14,575.25,587.13,575.25,586.7,383476
2020-07-15,590.0,598.04,586.92,597.44,403410
2020-07-16,594.83,603.51,593.31,598.77,349929
2020-07-17,600.0,613.13,598.95,610.09,607436
2020-07-20,608.71,612.73,606.52,608.08,321758
2020-07-21,615.0,615.02,608.0,613.4,503741
2020-07-22,611.3,625.92,611.3,625.9,382334
2020-07-23,622.85,628.44,612.87,618.5,380237
2020-07-24,617.52,621.84,613.91,620.02,448178
2020-07-27,626.22,631.88,623.525,625.52,823938
2020-07-28,650.0,659.87,621.565,633.55,1042516
2020-07-29,635.03,650.98,634.52,647.63,672009
