,open,high,low,close,volume
2020-01-02,177.68,180.01,177.14,180.0,3601725
2020-01-03,177.02,178.66,175.63,178.45,2466777
2020-01-06,177.15,178.71,176.35,178.62,1996293
2020-01-07,178.28,178.51,176.82,177.9,2172979
2020-01-08,178.0,181.5,177.65,180.63,2758311
2020-01-09,181.51,181.59,179.76,181.2,2746309
2020-01-10,181.61,182.18,180.14,180.47,2103818
2020-01-13,180.94,182.23,180.36,180.92,2090455
2020-01-14,180.92,182.55,180.21,181.37,2911234
2020-01-15,181.42,181.86,179.18,179.78,2482218
2020-01-16,180.68,181.2,179.69,181.01,2149441
2020-01-17,181.0,182.15,180.7,181.35,3690068
2020-01-21,181.85,181.91,178.63,179.39,3367730
2020-01-22,179.51,180.57,177.88,178.03,2419673
2020-01-23,177.07,178.44,176.39,177.74,2357331
2020-01-24,178.49,179.81,177.53,178.15,2641276
2020-01-27,179.86,180.59,175.54,175.63,4358825
2020-01-28,171.9,172.34,165.05,165.58,8917058
2020-01-29,166.35,166.47,161.53,162.0,5343740
2020-01-30,161.0,162.64,158.76,162.51,4355602
2020-01-31,162.0,162.65,158.23,158.66,5738828
2020-02-03,160.03,160.31,156.38,156.59,3925137
2020-02-04,159.77,159.96,157.0,157.24,4362837
2020-02-05,159.12,162.33,158.7,162.33,3117684
2020-02-06,164.49,165.0,162.47,162.89,3412236
2020-02-07,161.41,161.92,159.63,160.08,2734378
2020-02-10,160.21,161.26,158.87,160.15,2754134
2020-02-11,161.0,162.52,160.02,162.45,2275124
2020-02-12,164.24,165.04,163.57,163.8,2733117
2020-02-13,161.76,161.87,159.0,159.76,3413884
2020-02-14,159.85,161.14,158.82,161.01,2233484
2020-02-18,160.36,160.53,158.04,158.88,2478890
2020-02-19,159.08,160.47,158.36,159.34,2296434
2020-02-20,159.0,161.39,158.5,158.56,3274479
2020-02-21,158.33,158.59,156.12,156.93,3535306
2020-02-24,154.45,154.71,152.22,152.55,3635549
2020-02-25,153.31,153.44,145.97,146.85,5262375
2020-02-26,149.57,151.82,148.09,148.96,5151670
2020-02-27,151.23,155.43,149.0,150.16,8217960
2020-02-28,154.09,156.72,146.0,149.24,11498521
2020-03-02,151.34,153.43,148.37,153.02,8021045
2020-03-03,152.44,154.0,144.44,145.24,8292460
2020-03-04,147.02,154.0,145.99,153.98,5771500
2020-03-05,150.8,154.35,149.55,151.41,5884892
2020-03-06,149.59,154.74,147.87,153.65,7153416
2020-03-09,146.59,149.46,143.55,144.06,8186788
2020-03-10,149.02,153.38,144.88,153.3,5649744
2020-03-11,149.73,149.73,146.47,147.24,4747849
2020-03-12,139.96,141.71,130.34,133.58,8212153
2020-03-13,141.01,141.69,131.0,141.68,6578229
2020-03-16,129.86,135.5,128.01,130.91,7436961
2020-03-17,131.94,136.77,129.61,134.44,6533835
2020-03-18,128.46,139.37,128.39,137.02,6853640
2020-03-19,137.71,140.18,132.93,137.51,6365580
2020-03-20,138.07,139.24,122.71,124.89,9582251
2020-03-23,128.16,128.4,114.04,117.87,7920348
2020-03-24,122.29,133.45,121.0,132.72,9304832
2020-03-25,133.15,134.69,126.8,131.54,7740084
2020-03-26,131.79,136.38,130.61,136.18,6716591
2020-03-27,132.83,137.07,130.91,133.24,4261275
2020-03-30,132.25,138.01,131.06,137.74,3867907
2020-03-31,135.69,139.44,135.68,136.51,3612906
2020-04-01,132.0,135.84,131.01,133.14,3777420
2020-04-02,132.36,138.21,132.1,137.91,3778030
2020-04-03,136.01,137.44,132.9,133.79,3586246
2020-04-06,137.86,141.25,136.9,140.7,5625066
2020-04-07,147.5,150.64,144.4,144.6,5495584
2020-04-08,145.73,149.72,143.91,148.99,3068630
2020-04-09,148.46,149.73,146.54,147.78,4783649
2020-04-13,147.5,148.58,145.3,146.4,2641026
2020-04-14,149.62,150.98,148.05,150.14,3317629
2020-04-15,148.19,148.55,144.9,145.16,3042061
2020-04-16,145.27,146.45,143.23,144.9,4163647
2020-04-17,147.44,148.5,144.8,146.46,5392576
2020-04-20,144.75,147.02,143.65,143.67,2891554
2020-04-21,142.25,142.77,140.5,141.63,2331047
2020-04-22,143.36,144.48,141.71,143.61,2749482
2020-04-23,144.58,147.58,143.88,144.33,2584747
2020-04-24,145.17,147.34,144.31,147.0,2246574
2020-04-27,148.0,154.49,147.89,153.65,4638117
2020-04-28,160.03,163.08,155.2,157.61,8288792
2020-04-29,158.54,160.22,155.17,156.26,3974981
2020-04-30,154.31,154.94,151.75,151.92,3664517
2020-05-01,149.3,150.04,147.73,148.6,2926421
2020-05-04,148.54,148.56,146.06,148.4,2228901
2020-05-05,149.89,150.0,147.1,147.43,2268212
2020-05-06,147.79,148.17,145.99,146.2,2167038
2020-05-07,147.7,147.85,144.9,145.74,2800758
2020-05-08,147.08,149.18,146.38,148.51,2169654
2020-05-11,147.82,147.96,145.59,145.73,3033791
2020-05-12,146.55,147.22,141.45,141.52,3026748
2020-05-13,140.71,140.73,135.0,136.12,4800469
2020-05-14,135.0,136.15,131.12,135.99,5894565
2020-05-15,134.53,138.87,134.2,138.69,10111431
2020-05-18,143.16,149.72,142.51,149.27,6016818
2020-05-19,148.5,151.65,147.37,148.38,4059240
2020-05-20,149.87,151.43,148.83,149.68,3427171
2020-05-21,147.74,148.64,145.34,145.81,2818488
2020-05-22,145.74,146.64,144.6,146.44,2661447
2020-05-26,150.43,152.98,149.2,152.08,4615487
2020-05-27,153.99,158.16,153.34,158.15,6054958
2020-05-28,158.71,159.87,154.13,156.82,6730358
2020-05-29,155.5,156.87,153.05,156.44,8632231
2020-06-01,155.95,157.55,154.89,155.58,2083371
2020-06-02,156.75,158.6,156.63,157.64,2333281
2020-06-03,159.35,161.66,158.52,161.21,3671514
2020-06-04,159.76,162.58,159.18,162.55,2880571
2020-06-05,165.0,168.35,165.0,167.41,4527152
2020-06-08,167.1,169.54,165.27,166.87,2986030
2020-06-09,165.48,167.96,164.08,166.7,3161571
2020-06-10,166.9,167.34,163.81,163.9,2545723
2020-06-11,160.06,160.25,152.31,152.38,5015508
2020-06-12,156.28,157.42,151.73,154.87,2998750
2020-06-15,150.88,159.62,150.49,157.73,4093614
2020-06-16,162.85,163.38,156.89,159.67,3386592
