,open,high,low,close,volume
2020-01-02,2068.4,2077.41,2053.22,2074.58,310369
2020-01-03,2042.47,2067.69,2035.0,2065.48,293992
2020-01-06,2050.0,2059.79,2035.0,2047.4,384040
2020-01-07,2047.39,2072.83,2038.54,2068.05,346694
2020-01-08,2066.84,2088.66,2057.14,2062.9,326068
2020-01-09,2072.0,2090.0,2072.0,2084.29,274027
2020-01-10,2088.37,2094.0,2076.94,2086.9,198485
2020-01-13,2090.25,2090.25,2073.01,2080.5,244698
2020-01-14,2074.6,2086.0,2067.16,2071.48,331704
2020-01-15,2073.56,2083.99,2061.38,2065.16,308969
2020-01-16,2073.01,2073.01,2040.97,2054.75,546830
2020-01-17,2060.0,2064.04,2046.91,2054.69,470801
2020-01-21,2006.0,2014.51,1963.87,1990.57,707221
2020-01-22,2004.33,2014.24,1992.04,2000.78,357431
2020-01-23,1986.24,2006.39,1975.12,1993.2,368553
2020-01-24,1998.0,2000.81,1954.74,1962.96,580568
2020-01-27,1906.41,1917.9,1868.04,1908.89,708948
2020-01-28,1914.67,1937.02,1900.0,1917.45,512932
2020-01-29,1924.04,1933.04,1890.09,1893.95,445507
2020-01-30,1871.42,1885.51,1858.86,1872.09,589269
2020-01-31,1865.93,1865.93,1820.44,1830.55,717933
2020-02-03,1838.87,1858.16,1830.05,1839.03,634605
2020-02-04,1857.06,1895.5,1848.18,1864.51,662662
2020-02-05,1898.7,1943.98,1882.71,1939.29,552467
2020-02-06,1958.9,1972.0,1937.01,1960.9,412047
2020-02-07,1950.23,1960.0,1904.16,1909.59,449586
2020-02-10,1901.69,1912.59,1883.0,1886.64,470217
2020-02-11,1894.48,1918.89,1892.62,1909.3,408894
2020-02-12,1923.95,1967.0,1911.21,1960.36,473170
2020-02-13,1944.0,1960.88,1929.1,1959.94,389065
2020-02-14,1998.44,2024.88,1984.66,1990.96,535943
2020-02-18,1972.25,1988.19,1961.95,1976.28,363541
2020-02-19,1982.76,1989.99,1962.32,1968.49,241349
