,open,high,low,close,volume
2020-01-02,326.1,329.98,324.78,329.81,4485800.0
2020-01-03,326.78,329.86,325.53,325.9,3806900.0
2020-01-06,323.12,336.36,321.2,335.83,5663100.0
2020-01-07,336.47,336.7,330.3,330.75,4703200.0
2020-01-08,331.49,342.7,331.05,339.26,7104500.0
2020-01-09,342.0,343.42,334.61,335.66,4709300.0
2020-01-10,337.13,338.5,327.27,329.05,4718300.0
2020-01-13,331.8,340.85,331.51,338.92,6290000.0
2020-01-14,344.4,345.38,335.52,338.69,7199400.0
2020-01-15,338.68,343.17,336.6,339.07,5158000.0
2020-01-16,343.5,343.56,335.85,338.62,5016000.0
2020-01-17,341.0,341.57,337.38,339.67,6066500.0
2020-01-21,340.0,341.0,332.59,338.11,14350300.0
2020-01-22,332.55,336.3,323.6,326.0,21730000.0
2020-01-23,326.04,349.88,325.01,349.6,18200300.0
2020-01-24,348.46,359.85,345.88,353.16,17939700.0
2020-01-27,345.95,351.9,341.02,342.88,7709500.0
2020-01-28,345.88,352.4,342.78,348.52,6821600.0
2020-01-29,349.0,349.4,338.55,343.16,7643500.0
2020-01-30,341.1,348.2,339.25,347.74,5328100.0
2020-01-31,347.39,347.39,340.98,345.09,5230000.0
2020-02-03,347.24,359.63,346.28,358.0,6670600.0
2020-02-04,361.0,369.57,356.1,369.01,7161500.0
2020-02-05,375.13,375.25,362.3,369.67,6437000.0
2020-02-06,369.6,371.55,362.51,366.95,3920400.0
2020-02-07,365.04,371.8,363.57,366.77,4385200.0
2020-02-10,365.0,374.8,362.52,371.07,5294100.0
2020-02-11,373.75,378.11,369.72,373.69,4772900.0
2020-02-12,377.18,380.62,375.88,380.01,4624800.0
2020-02-13,376.96,385.37,376.51,381.4,4485400.0
2020-02-14,381.47,385.15,379.43,380.4,3736300.0
2020-02-18,379.3,389.54,379.19,387.78,5173900.0
2020-02-19,388.12,392.95,384.9,386.19,4896400.0
2020-02-20,386.56,389.7,376.68,386.0,4079400.0
2020-02-21,385.33,387.32,377.9,380.07,3930100.0
2020-02-24,364.76,372.82,361.0,368.7,6936400.0
2020-02-25,372.0,375.65,357.72,360.09,6481200.0
