,open,high,low,close,volume
2018-08-27,138.08,139.07,137.72,138.43,1536726
2018-08-28,139.14,139.81,137.17,137.36,1494128
2018-08-29,137.69,137.89,136.56,137.35,1067459
2018-08-30,137.18,139.18,137.03,138.53,771283
2018-08-31,138.28,138.49,136.24,137.15,956906
2018-09-04,137.32,138.52,134.66,135.42,1063892
2018-09-05,134.19,136.1,132.13,135.49,1650432
2018-09-06,134.83,135.46,132.41,132.75,1373345
2018-09-07,131.28,133.1,129.77,132.91,2141338
2018-09-10,133.39,134.33,132.18,132.61,996990
2018-09-11,132.7,138.05,132.61,136.55,1643115
2018-09-12,137.34,143.2,137.34,140.21,2455049
2018-09-13,140.4,143.29,138.68,141.83,2603711
2018-09-14,141.09,143.05,140.68,141.11,1599206
2018-09-17,142.35,144.09,141.14,141.63,1421783
2018-09-18,143.05,144.24,142.01,143.55,1450114
2018-09-19,143.55,146.43,143.41,145.07,1415664
2018-09-20,145.36,146.0,141.35,142.93,1580489
2018-09-21,144.19,145.03,142.27,142.88,4494081
2018-09-24,145.11,148.15,144.77,147.07,2701923
2018-09-25,148.76,151.05,148.76,150.95,2649511
2018-09-26,150.05,151.54,149.3,150.52,1580507
2018-09-27,151.5,151.7,149.82,151.44,1495990
2018-09-28,150.5,154.07,150.5,152.75,2028827
2018-10-01,152.88,154.85,152.08,153.84,1317419
2018-10-02,153.77,154.18,152.03,153.75,1562681
2018-10-03,153.95,157.41,152.86,157.13,2005865
2018-10-04,156.38,156.55,154.5,155.64,1927341
2018-10-05,156.45,158.33,155.79,158.23,1836993
2018-10-08,157.02,157.36,155.19,156.39,1314921
2018-10-09,157.15,160.81,157.09,159.96,1365601
2018-10-10,160.03,160.03,153.1,153.16,1848172
2018-10-11,151.65,153.46,148.67,150.56,2786846
2018-10-12,152.93,153.36,147.63,150.43,1772047
2018-10-15,150.6,152.35,149.3,151.08,1038575
2018-10-16,151.89,153.38,150.1,152.98,1460055
2018-10-17,152.75,152.75,149.37,150.45,882437
2018-10-18,148.52,149.58,146.67,147.95,1293029
2018-10-19,148.19,150.45,146.95,147.54,1635643
2018-10-22,147.68,147.68,145.41,146.84,1128919
2018-10-23,144.0,144.0,139.08,141.78,1452905
2018-10-24,143.2,143.2,134.41,134.61,1737109
2018-10-25,136.12,137.58,134.49,136.34,1746012
2018-10-26,134.11,137.0,131.15,135.18,2143616
2018-10-29,135.25,136.07,129.06,130.93,1777924
2018-10-30,130.16,136.94,130.15,135.75,2580778
2018-10-31,140.38,145.43,138.62,139.09,3752052
2018-11-01,141.04,145.1,139.01,143.65,2434182
2018-11-02,144.95,145.85,140.61,141.05,1949382
2018-11-05,142.99,144.34,139.54,141.96,1464748
2018-11-06,142.18,142.63,138.37,141.37,1191793
2018-11-07,144.0,144.88,141.17,142.92,1547164
2018-11-08,142.25,142.57,135.51,136.25,1687007
2018-11-09,133.7,137.56,132.39,136.52,1399589
2018-11-12,138.16,138.23,129.62,129.84,1710917
2018-11-13,129.07,130.83,126.91,127.5,2836034
2018-11-14,130.15,131.09,127.58,128.79,2329863
2018-11-15,127.97,134.68,127.14,134.59,2389930
2018-11-16,135.05,139.07,135.05,138.39,2413658
2018-11-19,136.14,139.99,135.0,139.03,2123462
2018-11-20,136.6,137.97,133.54,133.87,2013666
2018-11-21,135.58,138.01,134.39,135.51,1332040
2018-11-23,129.82,130.67,125.66,126.96,1268360
2018-11-26,128.62,130.14,127.6,128.78,1605121
2018-11-27,128.1,130.39,126.57,126.9,1977862
2018-11-28,126.42,128.63,125.46,127.59,1533577
2018-11-29,128.3,133.07,128.3,131.5,1455968
2018-11-30,130.45,131.04,128.39,130.34,2372075
2018-12-03,134.71,135.72,133.46,134.74,1648912
2018-12-04,134.82,135.31,127.99,128.41,1638790
2018-12-06,125.25,125.26,117.735,120.82,3128574
2018-12-07,123.61,126.78,122.0,122.41,2357906
2018-12-10,121.17,126.0,118.34,120.45,1845106
2018-12-11,122.69,123.22,120.14,121.85,1640531
2018-12-12,123.38,125.34,122.09,122.21,2452229
2018-12-13,121.42,121.82,118.83,120.67,1741494
2018-12-14,119.69,120.02,114.4,115.02,1574313
2018-12-17,114.13,114.76,109.18,109.78,2309781
2018-12-18,110.28,110.28,104.36,104.9,3011358
2018-12-19,105.84,107.63,103.06,104.78,3005779
2018-12-20,103.05,106.83,101.18,101.57,3927108
2018-12-21,100.89,102.23,98.35,99.85,3696491
2018-12-24,98.76,99.05,94.9,94.9,1037829
2018-12-26,96.1,102.63,93.31,102.57,2189642
2018-12-27,99.88,102.85,98.06,102.85,1501760
2018-12-28,103.54,104.08,100.24,101.81,1231362
2018-12-31,102.57,103.89,101.51,102.79,1602502
2019-01-02,100.42,106.98,100.14,106.69,1640711
2019-01-03,107.12,108.98,105.26,106.86,1564283
2019-01-04,108.96,112.19,107.37,112.1,2053448
2019-01-07,112.3,116.01,111.63,115.02,1951959
2019-01-08,116.68,120.1,116.68,119.45,2664825
2019-01-09,121.96,124.88,120.44,122.94,2256373
2019-01-10,121.84,123.25,120.39,122.33,1617026
2019-01-11,120.66,121.78,119.35,120.45,1369295
2019-01-14,118.85,121.98,118.51,121.54,1239059
2019-01-15,122.76,123.94,121.86,122.43,1405339
2019-01-16,122.87,124.97,122.25,123.63,2089492
2019-01-17,122.22,126.31,121.84,125.22,1832768
2019-01-18,126.47,126.54,123.0,124.87,2902198
2019-01-22,122.97,122.97,117.98,118.31,2293099
2019-01-23,119.02,119.64,113.49,115.23,2578143
2019-01-24,114.76,117.55,114.27,116.08,1272243
2019-01-25,117.18,120.03,116.46,118.55,1297115
2019-01-28,116.46,116.95,115.1,115.99,1288837
2019-01-29,118.27,118.67,116.97,117.26,1029355
2019-01-30,118.1,121.19,117.66,121.02,1637728
2019-01-31,121.49,122.46,119.09,119.84,1552324
2019-02-01,120.63,121.82,119.56,120.19,1182487
2019-02-04,118.68,120.15,117.37,119.98,1038274
2019-02-05,119.81,119.98,117.43,118.03,1924810
2019-02-06,116.89,118.67,116.31,117.27,811610
2019-02-07,115.87,116.04,111.13,112.75,1469287
2019-02-08,112.75,113.74,109.76,112.65,2055139
2019-02-11,111.52,116.62,111.41,116.41,1937134
2019-02-12,117.94,120.14,116.0,116.5,2093818
2019-02-13,117.0,120.42,117.0,119.51,1781302
2019-02-14,118.66,120.33,118.01,119.37,1400539
2019-02-15,120.93,123.4,120.89,122.97,2428953
2019-02-19,121.81,122.58,119.48,121.0,2961115
2019-02-20,115.99,116.19,112.15,112.45,6778398
2019-02-21,112.11,112.7,103.32,103.7,5864039
2019-02-22,104.53,107.38,104.53,106.04,3573395
2019-02-25,105.5,109.07,105.36,108.82,2960099
2019-02-26,108.64,109.54,107.3,108.47,1639857
2019-02-27,108.79,113.07,108.64,111.37,1780806
2019-02-28,111.34,111.48,108.21,110.0,2047356
2019-03-01,110.58,111.8,109.66,111.02,1693528
2019-03-04,111.67,112.47,108.82,111.04,1504704
